lat, long, sos
42.5872276, -122.8139085, 3
42.5872276, -122.8139085, 9
42.5872276, -122.8139085, 6
42.5872276, -122.8139085, 5
42.5872276, -122.8139085, 6
42.5872276, -122.8139085, 3
42.5872276, -122.8139085, 6
42.5872276, -122.8139085, 19
42.5872276, -122.8139085, 19
42.5872276, -122.8139085, 14
42.5872276, -122.8139085, 2
42.5872276, -122.8139085, 9
42.5872276, -122.8139085, 6
42.5872276, -122.8139085, 9
42.5872276, -122.8139085, 5
42.5872276, -122.8139085, 2
42.5872276, -122.8139085, 3
42.5872276, -122.8139085, 34
42.5872276, -122.8139085, 2
42.5872276, -122.8139085, 17
42.5872276, -122.8139085, 5
42.5872276, -122.8139085, 11
42.5872276, -122.8139085, 1
42.5872276, -122.8139085, 3
42.5872276, -122.8139085, 1
42.5872276, -122.8139085, 4
42.5872276, -122.8139085, 2
42.5872276, -122.8139085, 3
42.5872276, -122.8139085, 11
42.5872276, -122.8139085, 17
42.5872276, -122.8139085, 13
42.5872276, -122.8139085, 2
42.5872276, -122.8139085, 13
42.5872276, -122.8139085, 17
42.5872276, -122.8139085, 5
42.5872276, -122.8139085, 1
42.5872330, -122.8140451, 81
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 30
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 30
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 25
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 16
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 20
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 42
42.5872330, -122.8140451, 30
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 12
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 16
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 27
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 36
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 16
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 25
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 27
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 26
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 20
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 16
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 29
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 30
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 34
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 29
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 27
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 25
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 17
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 19
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 18
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 4
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 21
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 9
42.5872330, -122.8140451, 16
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 3
42.5872330, -122.8140451, 13
42.5872330, -122.8140451, 8
42.5872330, -122.8140451, 14
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 20
42.5872330, -122.8140451, 12
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 29
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 10
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 0
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 5
42.5872330, -122.8140451, 11
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5872330, -122.8140451, 6
42.5872330, -122.8140451, 2
42.5872330, -122.8140451, 1
42.5873701, -122.8136429, 50
42.5873701, -122.8136429, 2
42.5873701, -122.8136429, 2
42.5873701, -122.8136429, 5
42.5873701, -122.8136429, 5
42.5873701, -122.8136429, 6
42.5873701, -122.8136429, 11
42.5873701, -122.8136429, 2
42.5873701, -122.8136429, 11
42.5873701, -122.8136429, 9
42.5873701, -122.8136429, 6
42.5873701, -122.8136429, 4
42.5873701, -122.8136429, 1
42.5873701, -122.8136429, 17
42.5873701, -122.8136429, 10
42.5873701, -122.8136429, 11
42.5873701, -122.8136429, 14
42.5873701, -122.8136429, 8
42.5873701, -122.8136429, 9
42.5873701, -122.8136429, 10
42.5873701, -122.8136429, 5
42.5873701, -122.8136429, 10
42.5873701, -122.8136429, 10
42.5873701, -122.8136429, 1
42.5873701, -122.8136429, 10
42.5873701, -122.8136429, 2
42.5873701, -122.8136429, 4
42.5873701, -122.8136429, 2
42.5873701, -122.8136429, 9
42.5873701, -122.8136429, 9
42.5873701, -122.8136429, 6
42.5873701, -122.8136429, 1
42.5873701, -122.8136429, 6
42.5873701, -122.8136429, 9
42.5873701, -122.8136429, 10
