lat, long, sos
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 11
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 26
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 0
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 0
42.5872993, -122.8139994, 14
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 0
42.5872993, -122.8139994, 3
42.5872993, -122.8139994, 3
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 0
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 14
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 12
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 11
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 14
42.5872993, -122.8139994, 21
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 26
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 21
42.5872993, -122.8139994, 14
42.5872993, -122.8139994, 3
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 3
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 0
42.5872993, -122.8139994, 11
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 41
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 11
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 20
42.5872993, -122.8139994, 18
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 21
42.5872993, -122.8139994, 8
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 17
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 1
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 3
42.5872993, -122.8139994, 10
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 26
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 9
42.5872993, -122.8139994, 6
42.5872993, -122.8139994, 4
42.5872993, -122.8139994, 5
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 2
42.5872993, -122.8139994, 13
42.5872993, -122.8139994, 2
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 8
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 17
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 20
42.5873482, -122.8138129, 17
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 8
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 12
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 21
42.5873482, -122.8138129, 17
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 12
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 8
42.5873482, -122.8138129, 14
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 0
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 11
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 14
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 0
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 29
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 16
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 25
42.5873482, -122.8138129, 27
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 37
42.5873482, -122.8138129, 17
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 25
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 10
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 11
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 18
42.5873482, -122.8138129, 11
42.5873482, -122.8138129, 8
42.5873482, -122.8138129, 14
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 29
42.5873482, -122.8138129, 11
42.5873482, -122.8138129, 14
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 1
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 11
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 4
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 14
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 2
42.5873482, -122.8138129, 13
42.5873482, -122.8138129, 5
42.5873482, -122.8138129, 9
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 19
42.5873482, -122.8138129, 20
42.5873482, -122.8138129, 6
42.5873482, -122.8138129, 3
42.5873482, -122.8138129, 17
42.5873507, -122.8136753, 21
42.5873507, -122.8136753, 19
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 13
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 8
42.5873507, -122.8136753, 8
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 11
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 11
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 11
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 11
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 8
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 8
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 16
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 20
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 6
42.5873507, -122.8136753, 0
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 14
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 10
42.5873507, -122.8136753, 4
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 0
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 18
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 1
42.5873507, -122.8136753, 18
42.5873507, -122.8136753, 17
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 9
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 2
42.5873507, -122.8136753, 3
42.5873507, -122.8136753, 5
42.5873507, -122.8136753, 12
LAT_DD, LONG_DD, sos
0.0000000, 0.0000000, 6034
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 41
42.5874213, -122.8137058, 25
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 18
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 0
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 21
42.5874213, -122.8137058, 17
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 0
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 9
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 18
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 26
42.5874213, -122.8137058, 29
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 8
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 38
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 17
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 19
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 25
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 30
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 17
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 9
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 9
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 0
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 18
42.5874213, -122.8137058, 10
42.5874213, -122.8137058, 11
42.5874213, -122.8137058, 8
42.5874213, -122.8137058, 6
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 20
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 17
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 9
42.5874213, -122.8137058, 9
42.5874213, -122.8137058, 21
42.5874213, -122.8137058, 3
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 5
42.5874213, -122.8137058, 4
42.5874213, -122.8137058, 21
42.5874213, -122.8137058, 21
42.5874213, -122.8137058, 14
42.5874213, -122.8137058, 1
42.5874213, -122.8137058, 2
42.5874213, -122.8137058, 13
42.5874213, -122.8137058, 4
42.5874021, -122.8136310, 157
42.5874021, -122.8136310, 6
42.5874021, -122.8136310, 3
42.5874021, -122.8136310, 11
42.5874021, -122.8136310, 9
42.5874021, -122.8136310, 4
42.5874021, -122.8136310, 4
42.5874021, -122.8136310, 1
42.5874021, -122.8136310, 5
42.5874021, -122.8136310, 14
42.5874021, -122.8136310, 0
42.5874021, -122.8136310, 4
42.5874021, -122.8136310, 11
42.5874021, -122.8136310, 18
42.5874021, -122.8136310, 3
42.5874021, -122.8136310, 4
42.5874021, -122.8136310, 2
42.5874021, -122.8136310, 6
42.5874021, -122.8136310, 2
42.5874021, -122.8136310, 14
42.5874021, -122.8136310, 4
42.5873898, -122.8136433, 18
42.5873898, -122.8136433, 1
42.5873898, -122.8136433, 2
42.5873898, -122.8136433, 1
42.5873898, -122.8136433, 10
42.5873898, -122.8136433, 2
42.5873898, -122.8136433, 4
42.5873898, -122.8136433, 10
42.5873898, -122.8136433, 5
42.5873898, -122.8136433, 9
42.5873898, -122.8136433, 0
42.5873898, -122.8136433, 6
42.5873898, -122.8136433, 6
42.5873898, -122.8136433, 9
42.5873898, -122.8136433, 2
42.5873898, -122.8136433, 11
42.5873898, -122.8136433, 6
42.5873898, -122.8136433, 17
42.5873898, -122.8136433, 2
42.5873898, -122.8136433, 25
42.5873898, -122.8136433, 3
42.5873759, -122.8136556, 65
42.5873759, -122.8136556, 16
42.5873759, -122.8136556, 5
42.5873759, -122.8136556, 6
42.5873759, -122.8136556, 4
42.5873759, -122.8136556, 6
42.5873759, -122.8136556, 9
42.5873682, -122.8136607, 17
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 9
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 11
42.5873682, -122.8136607, 14
42.5873682, -122.8136607, 11
42.5873682, -122.8136607, 1
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 9
42.5873682, -122.8136607, 25
42.5873682, -122.8136607, 21
42.5873682, -122.8136607, 0
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 1
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 3
42.5873682, -122.8136607, 9
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 12
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 10
42.5873682, -122.8136607, 3
42.5873682, -122.8136607, 26
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 9
42.5873682, -122.8136607, 1
42.5873682, -122.8136607, 8
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 26
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 25
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 8
42.5873682, -122.8136607, 26
42.5873682, -122.8136607, 12
42.5873682, -122.8136607, 10
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 26
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 51
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 29
42.5873682, -122.8136607, 4
42.5873682, -122.8136607, 10
42.5873682, -122.8136607, 27
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 20
42.5873682, -122.8136607, 11
42.5873682, -122.8136607, 59
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 65
42.5873682, -122.8136607, 8
42.5873682, -122.8136607, 69
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 34
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 13
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 1
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 4
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 10
42.5873682, -122.8136607, 26
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 2
42.5873682, -122.8136607, 1
42.5873682, -122.8136607, 9
42.5873682, -122.8136607, 11
42.5873682, -122.8136607, 16
42.5873682, -122.8136607, 51
42.5873682, -122.8136607, 14
42.5873682, -122.8136607, 10
42.5873682, -122.8136607, 5
42.5873682, -122.8136607, 6
42.5873682, -122.8136607, 4
42.5873682, -122.8136607, 14
42.5873682, -122.8136607, 6
